ID_Venda,Data_Venda,Produto,Categoria,Quantidade,Preço_Unitário,Vendedor,Região
1779,2025-01-30,Roteador Wi-Fi,Informática,1,831.75,Fernando,Nordeste
1780,2025-04-09,Roteador Wi-Fi,Informática,4,1232.04,Maria,Sudeste
1781,2025-06-12,Fone de Ouvido,Periféricos,4,1242.01,Carlos,Centro-Oeste
1782,2025-06-07,Mouse Gamer,Informática,2,1278.7,Paula,Norte
1783,2025-06-04,Fone de Ouvido,Periféricos,3,894.02,Ana,Sul
1784,2025-04-10,"Monitor 24""",Informática,2,327.87,Maria,Sudeste
1785,2025-09-23,Cadeira Office,Móveis,1,1388.0,Carlos,Sudeste
1786,2025-12-18,Teclado Mecânico,Informática,4,1182.54,Ana,Nordeste
1787,2025-12-21,SSD 1TB,Informática,3,1283.42,Maria,Sul
1788,2025-12-31,"Monitor 24""",Informática,3,728.44,Pedro,Sudeste
1789,2025-04-19,Mesa de Escritório,Móveis,1,1277.81,Ana,Centro-Oeste
1790,2025-01-05,Fone de Ouvido,Periféricos,3,185.68,Ana,Sul
1791,2025-04-26,"Monitor 24""",Informática,1,69.2,Pedro,Sul
1792,2025-07-27,Cadeira Office,Móveis,3,1098.33,Maria,Sul
1793,2025-09-20,Roteador Wi-Fi,Informática,4,410.58,Carlos,Nordeste
1794,2025-01-26,Roteador Wi-Fi,Informática,3,1157.96,Paula,Sudeste
1795,2025-05-12,Webcam Full HD,Periféricos,2,714.1,Juliana,Nordeste
1796,2025-01-13,Cadeira Office,Móveis,3,704.07,Juliana,Norte
1797,2025-06-20,Mouse Gamer,Informática,2,942.93,Juliana,Sul
1798,2025-06-05,SSD 1TB,Informática,2,900.7,João,Nordeste
1799,2025-03-08,Roteador Wi-Fi,Informática,3,629.64,João,Nordeste
1800,2025-04-05,Teclado Mecânico,Informática,2,1266.03,Juliana,Sul
1801,2025-02-28,Cadeira Office,Móveis,1,253.5,Fernando,Centro-Oeste
1802,2025-04-25,Mesa de Escritório,Móveis,1,770.69,Paula,Nordeste
1803,2025-05-09,Webcam Full HD,Periféricos,2,1447.4,Pedro,Nordeste
1804,2025-04-15,Impressora,Periféricos,4,669.06,Pedro,Nordeste
1805,2025-04-13,"Monitor 24""",Informática,3,192.55,Ana,Sul
1806,2025-08-05,Mouse Gamer,Informática,1,1054.52,Pedro,Sul
1807,2025-07-08,SSD 1TB,Informática,3,1399.12,João,Centro-Oeste
1808,2025-01-10,Roteador Wi-Fi,Informática,2,1058.84,Carlos,Norte
1809,2025-01-18,"Monitor 24""",Informática,4,1225.45,Fernando,Norte
1810,2025-07-15,Teclado Mecânico,Informática,1,140.84,Ana,Norte
1811,2025-06-03,Webcam Full HD,Periféricos,2,1333.56,Fernando,Centro-Oeste
1812,2025-02-23,Cadeira Office,Móveis,2,611.57,Paula,Sudeste
1813,2025-01-08,Mouse Gamer,Informática,1,137.13,Juliana,Nordeste
1814,2025-12-04,Webcam Full HD,Periféricos,1,106.71,Pedro,Nordeste
1815,2025-08-28,Teclado Mecânico,Informática,1,1118.88,Paula,Centro-Oeste
1816,2025-12-24,"Monitor 24""",Informática,1,288.65,Pedro,Centro-Oeste
1817,2025-06-13,Webcam Full HD,Periféricos,3,842.96,Juliana,Norte
1818,2025-05-05,Roteador Wi-Fi,Informática,3,1147.15,João,Norte
1819,2025-03-12,Teclado Mecânico,Informática,3,1283.91,Ana,Nordeste
1820,2025-07-25,"Monitor 24""",Informática,4,1328.3,Fernando,Norte
1821,2025-06-28,Mouse Gamer,Informática,1,1124.5,Fernando,Norte
1822,2025-11-25,Mesa de Escritório,Móveis,2,1374.97,Pedro,Centro-Oeste
1823,2025-03-14,SSD 1TB,Informática,2,1135.16,Ana,Nordeste
1824,2025-12-07,Cadeira Office,Móveis,3,243.64,Juliana,Nordeste
1825,2025-05-07,Impressora,Periféricos,2,759.91,Juliana,Sul
1826,2025-11-22,Mouse Gamer,Informática,3,1160.3,Fernando,Nordeste
1827,2025-01-25,Impressora,Periféricos,4,1277.36,Fernando,Norte
1828,2025-10-31,Teclado Mecânico,Informática,4,720.6,Maria,Centro-Oeste
1829,2025-03-22,Roteador Wi-Fi,Informática,2,219.7,Maria,Centro-Oeste
1830,2025-10-21,"Monitor 24""",Informática,4,719.52,Pedro,Sul
1831,2025-06-25,Fone de Ouvido,Periféricos,4,443.4,Paula,Sul
1832,2025-08-31,Mouse Gamer,Informática,1,1299.11,Paula,Sul
1833,2025-12-16,Mesa de Escritório,Móveis,3,1064.59,Pedro,Sul
1834,2025-04-10,"Monitor 24""",Informática,4,873.28,Fernando,Centro-Oeste
1835,2025-08-26,Webcam Full HD,Periféricos,2,263.48,Ana,Norte
1836,2025-09-23,Roteador Wi-Fi,Informática,3,771.8,Pedro,Sul
1837,2025-12-16,Cadeira Office,Móveis,2,1119.6,Fernando,Sul
1838,2025-06-07,Mouse Gamer,Informática,4,1125.48,Juliana,Nordeste
1839,2025-03-26,Mouse Gamer,Informática,1,396.68,Maria,Sudeste
1840,2025-01-28,Mesa de Escritório,Móveis,4,478.18,João,Sul
1841,2025-10-29,Mouse Gamer,Informática,2,1480.55,João,Sudeste
1842,2025-05-26,Roteador Wi-Fi,Informática,2,306.2,Juliana,Centro-Oeste
1843,2025-03-26,Mouse Gamer,Informática,4,244.92,Maria,Nordeste
1844,2025-02-08,Impressora,Periféricos,2,1015.58,Juliana,Centro-Oeste
1845,2025-04-15,Teclado Mecânico,Informática,3,418.71,Juliana,Norte
1846,2025-11-30,Mesa de Escritório,Móveis,2,392.71,Ana,Norte
1847,2025-07-27,Cadeira Office,Móveis,3,805.28,Ana,Sudeste
1848,2025-09-22,Mouse Gamer,Informática,4,135.05,João,Sudeste
1849,2025-04-26,Webcam Full HD,Periféricos,4,646.16,Carlos,Norte
1850,2025-01-01,Webcam Full HD,Periféricos,3,183.37,Paula,Nordeste
1851,2025-05-15,Mesa de Escritório,Móveis,2,1442.27,Carlos,Sul
1852,2025-11-30,Mouse Gamer,Informática,4,937.71,João,Norte
1853,2025-09-05,Cadeira Office,Móveis,3,657.6,Carlos,Sul
1854,2025-08-19,Cadeira Office,Móveis,4,432.58,João,Sul
1855,2025-03-03,Cadeira Office,Móveis,3,120.46,Carlos,Nordeste
1856,2025-08-10,Cadeira Office,Móveis,3,203.66,Ana,Norte
1857,2025-01-31,Mouse Gamer,Informática,4,1380.37,Ana,Sul
1858,2025-06-24,Mouse Gamer,Informática,2,686.36,Juliana,Sudeste
1859,2025-10-01,Roteador Wi-Fi,Informática,1,1216.63,Pedro,Sudeste
1860,2025-02-28,Fone de Ouvido,Periféricos,1,265.89,Maria,Sudeste
1861,2025-08-10,Teclado Mecânico,Informática,3,495.89,Pedro,Sul
1862,2025-03-31,Webcam Full HD,Periféricos,4,914.19,Juliana,Nordeste
1863,2025-05-16,SSD 1TB,Informática,3,1158.48,Paula,Sudeste
1864,2025-09-27,SSD 1TB,Informática,1,1174.15,Ana,Centro-Oeste
1865,2025-07-21,Roteador Wi-Fi,Informática,4,211.85,Ana,Nordeste
1866,2025-02-07,Mouse Gamer,Informática,1,371.58,Paula,Sul
1867,2025-01-18,SSD 1TB,Informática,2,1050.56,Paula,Sudeste
1868,2025-12-05,Mouse Gamer,Informática,4,1170.43,Ana,Sudeste
1869,2025-08-10,Cadeira Office,Móveis,3,339.17,Juliana,Nordeste
1870,2025-12-21,Impressora,Periféricos,3,425.69,João,Sul
1871,2025-06-20,SSD 1TB,Informática,3,50.99,Ana,Sul
1872,2025-03-07,Roteador Wi-Fi,Informática,2,1463.98,Paula,Sudeste
1873,2025-03-27,Roteador Wi-Fi,Informática,4,377.86,Carlos,Nordeste
1874,2025-03-16,Cadeira Office,Móveis,2,1473.45,Paula,Nordeste
1875,2025-06-07,Teclado Mecânico,Informática,4,771.61,Paula,Norte
1876,2025-09-23,"Monitor 24""",Informática,3,782.81,Juliana,Nordeste
1877,2025-02-21,Roteador Wi-Fi,Informática,1,1460.56,Pedro,Centro-Oeste
1878,2025-09-12,Roteador Wi-Fi,Informática,4,715.59,Paula,Centro-Oeste
1879,2025-05-07,Teclado Mecânico,Informática,3,1281.55,João,Sul
1880,2025-04-04,Webcam Full HD,Periféricos,4,491.56,Juliana,Sudeste
1881,2025-08-28,Mesa de Escritório,Móveis,4,504.89,Paula,Sudeste
1882,2025-09-22,Mesa de Escritório,Móveis,3,392.75,Juliana,Nordeste
1883,2025-05-25,SSD 1TB,Informática,4,1103.71,Fernando,Nordeste
1884,2025-10-30,SSD 1TB,Informática,2,312.4,Juliana,Centro-Oeste
1885,2025-12-17,Fone de Ouvido,Periféricos,4,923.61,João,Sudeste
1886,2025-05-13,Impressora,Periféricos,1,891.0,Fernando,Centro-Oeste
1887,2025-10-30,SSD 1TB,Informática,3,259.67,Carlos,Sul
1888,2025-10-02,Webcam Full HD,Periféricos,3,861.72,Ana,Centro-Oeste
1889,2025-11-02,Roteador Wi-Fi,Informática,4,1118.48,Ana,Norte
1890,2025-04-07,SSD 1TB,Informática,2,999.88,Juliana,Centro-Oeste
1891,2025-03-03,Webcam Full HD,Periféricos,4,868.94,Pedro,Sudeste
1892,2025-08-24,Webcam Full HD,Periféricos,4,287.14,Maria,Norte
1893,2025-11-14,Webcam Full HD,Periféricos,4,1113.13,Ana,Norte
1894,2025-07-31,Impressora,Periféricos,2,1191.88,Pedro,Nordeste
1895,2025-03-04,Impressora,Periféricos,3,1443.6,Fernando,Nordeste
1896,2025-01-17,Mouse Gamer,Informática,1,1315.24,João,Sudeste
1897,2025-10-10,Impressora,Periféricos,3,118.17,Maria,Centro-Oeste
1898,2025-07-28,Mouse Gamer,Informática,3,235.38,Carlos,Sudeste
1899,2025-06-27,Roteador Wi-Fi,Informática,3,698.31,Ana,Sudeste
1900,2025-12-25,Teclado Mecânico,Informática,3,1303.65,Carlos,Centro-Oeste
1901,2025-12-23,Mouse Gamer,Informática,1,205.99,Juliana,Sudeste
1902,2025-09-06,Teclado Mecânico,Informática,4,812.7,Maria,Sul
1903,2025-11-30,Roteador Wi-Fi,Informática,2,728.56,Carlos,Centro-Oeste
1904,2025-02-03,Cadeira Office,Móveis,3,1407.27,Paula,Sul
1905,2025-09-25,Fone de Ouvido,Periféricos,3,528.17,Juliana,Norte
1906,2025-07-11,"Monitor 24""",Informática,4,511.35,Paula,Sudeste
1907,2025-06-15,"Monitor 24""",Informática,1,1183.97,Paula,Nordeste
1908,2025-02-13,Impressora,Periféricos,2,324.99,Ana,Norte
1909,2025-05-18,Teclado Mecânico,Informática,3,1263.61,Fernando,Norte
1910,2025-05-18,"Monitor 24""",Informática,3,443.29,Ana,Sul
1911,2025-07-15,Mouse Gamer,Informática,1,1367.86,Fernando,Nordeste
1912,2025-11-27,Webcam Full HD,Periféricos,1,701.96,Carlos,Sudeste
1913,2025-07-05,Webcam Full HD,Periféricos,1,1456.24,Ana,Nordeste
1914,2025-01-06,Impressora,Periféricos,4,470.77,Fernando,Centro-Oeste
1915,2025-05-15,Cadeira Office,Móveis,1,268.49,Maria,Sul
1916,2025-08-17,Mesa de Escritório,Móveis,3,1040.27,Paula,Norte
1917,2025-03-28,Roteador Wi-Fi,Informática,4,202.0,Ana,Sul
1918,2025-07-09,Mouse Gamer,Informática,3,1288.79,Maria,Sudeste
1919,2025-07-10,Cadeira Office,Móveis,3,495.9,Paula,Nordeste
1920,2025-01-21,"Monitor 24""",Informática,2,866.38,Fernando,Nordeste
1921,2025-11-07,Impressora,Periféricos,2,587.64,Pedro,Sul
1922,2025-04-20,Teclado Mecânico,Informática,1,1270.97,Paula,Norte
1923,2025-09-15,Mesa de Escritório,Móveis,4,1413.01,Juliana,Norte
1924,2025-09-27,"Monitor 24""",Informática,3,1387.33,Ana,Nordeste
1925,2025-07-23,Cadeira Office,Móveis,2,976.98,Ana,Norte
1926,2025-06-12,Cadeira Office,Móveis,2,904.37,Carlos,Sudeste
1927,2025-02-14,Teclado Mecânico,Informática,1,1398.8,Pedro,Nordeste
1928,2025-11-07,Roteador Wi-Fi,Informática,1,1096.51,Pedro,Sul
1929,2025-06-27,Mesa de Escritório,Móveis,1,73.74,João,Norte
1930,2025-01-11,Mouse Gamer,Informática,3,1104.44,Paula,Norte
1931,2025-05-27,Mouse Gamer,Informática,4,838.57,Fernando,Norte
1932,2025-03-13,Cadeira Office,Móveis,3,1371.61,João,Nordeste
1933,2025-12-27,"Monitor 24""",Informática,4,1322.25,Pedro,Nordeste
1934,2025-10-05,Cadeira Office,Móveis,2,1029.57,Ana,Norte
1935,2025-04-19,Roteador Wi-Fi,Informática,2,115.28,Paula,Centro-Oeste
1936,2025-09-01,Impressora,Periféricos,3,1342.75,João,Sul
1937,2025-12-16,Mesa de Escritório,Móveis,1,304.96,Ana,Sul
1938,2025-04-17,Mouse Gamer,Informática,2,370.99,Paula,Norte
1939,2025-06-01,Teclado Mecânico,Informática,4,743.53,Maria,Nordeste
1940,2025-08-14,Fone de Ouvido,Periféricos,1,439.87,João,Centro-Oeste
1941,2025-12-25,Mouse Gamer,Informática,1,782.86,Fernando,Sul
1942,2025-04-07,Mouse Gamer,Informática,3,305.02,Carlos,Nordeste
1943,2025-04-04,"Monitor 24""",Informática,3,242.09,Ana,Sudeste
1944,2025-05-12,SSD 1TB,Informática,1,1227.19,Fernando,Sudeste
1945,2025-02-06,Mesa de Escritório,Móveis,4,761.61,Maria,Nordeste
1946,2025-06-26,Teclado Mecânico,Informática,3,1327.3,Paula,Norte
1947,2025-02-19,Fone de Ouvido,Periféricos,2,369.11,Juliana,Centro-Oeste
1948,2025-11-14,Fone de Ouvido,Periféricos,3,929.0,Fernando,Nordeste
1949,2025-12-04,"Monitor 24""",Informática,4,461.32,Juliana,Centro-Oeste
1950,2025-01-07,Cadeira Office,Móveis,3,1003.0,Paula,Nordeste
1951,2025-05-10,Webcam Full HD,Periféricos,3,1226.21,Juliana,Sul
1952,2025-11-21,Teclado Mecânico,Informática,4,865.58,Maria,Sul
1953,2025-05-09,Webcam Full HD,Periféricos,4,1333.66,Maria,Norte
1954,2025-08-14,Roteador Wi-Fi,Informática,2,304.6,Fernando,Nordeste
1955,2025-03-05,Cadeira Office,Móveis,2,327.74,Fernando,Norte
1956,2025-06-18,Mouse Gamer,Informática,2,1100.92,Fernando,Centro-Oeste
1957,2025-10-25,"Monitor 24""",Informática,1,1393.08,Juliana,Norte
1958,2025-01-30,Impressora,Periféricos,2,1251.4,Maria,Nordeste
1959,2025-07-17,Webcam Full HD,Periféricos,1,1120.06,Fernando,Centro-Oeste
1960,2025-09-01,Mesa de Escritório,Móveis,3,492.28,Maria,Sul
1961,2025-09-03,Teclado Mecânico,Informática,2,69.05,Maria,Sul
1962,2025-03-08,SSD 1TB,Informática,2,1058.87,João,Sul
1963,2025-05-24,Teclado Mecânico,Informática,4,50.68,João,Centro-Oeste
1964,2025-06-12,Teclado Mecânico,Informática,2,882.13,Pedro,Centro-Oeste
1965,2025-07-31,"Monitor 24""",Informática,3,1041.6,João,Norte
1966,2025-07-30,Teclado Mecânico,Informática,4,296.61,Maria,Sul
1967,2025-04-17,Roteador Wi-Fi,Informática,2,905.2,Maria,Sudeste
1968,2025-10-29,Impressora,Periféricos,2,240.07,Pedro,Sul
1969,2025-02-23,Fone de Ouvido,Periféricos,2,1274.93,João,Nordeste
1970,2025-08-30,Impressora,Periféricos,1,1113.27,Juliana,Sudeste
1971,2025-03-24,Mouse Gamer,Informática,1,445.4,Juliana,Nordeste
1972,2025-06-06,SSD 1TB,Informática,1,929.81,João,Centro-Oeste
1973,2025-12-17,Cadeira Office,Móveis,4,1424.86,Paula,Centro-Oeste
1974,2025-04-28,Impressora,Periféricos,1,894.28,Juliana,Norte
1975,2025-01-13,Webcam Full HD,Periféricos,1,1058.43,João,Norte
1976,2025-04-15,Impressora,Periféricos,2,864.4,Carlos,Centro-Oeste
1977,2025-03-20,Mouse Gamer,Informática,2,1393.45,Maria,Centro-Oeste
1978,2025-03-20,SSD 1TB,Informática,1,427.23,Fernando,Sul
1979,2025-06-28,Webcam Full HD,Periféricos,1,1263.47,Carlos,Norte
1980,2025-09-26,Impressora,Periféricos,4,1276.87,João,Sul
1981,2025-05-05,SSD 1TB,Informática,4,356.95,Maria,Sul
1982,2025-06-28,Roteador Wi-Fi,Informática,3,1115.7,Juliana,Nordeste
1983,2025-08-25,Impressora,Periféricos,1,960.61,Fernando,Nordeste
1984,2025-03-05,Teclado Mecânico,Informática,1,267.93,Ana,Sul
1985,2025-11-02,Webcam Full HD,Periféricos,1,437.97,Paula,Norte
1986,2025-08-16,Mesa de Escritório,Móveis,4,145.08,Maria,Nordeste
1987,2025-05-25,"Monitor 24""",Informática,2,1002.55,Paula,Sudeste
1988,2025-09-03,SSD 1TB,Informática,3,438.34,João,Nordeste
1989,2025-12-22,Teclado Mecânico,Informática,4,909.94,Fernando,Norte
1990,2025-04-17,Teclado Mecânico,Informática,4,765.91,Maria,Sul
1991,2025-05-06,Cadeira Office,Móveis,1,1274.35,Pedro,Norte
1992,2025-04-14,Roteador Wi-Fi,Informática,3,1377.78,Carlos,Nordeste
1993,2025-03-31,Webcam Full HD,Periféricos,3,1044.41,Paula,Norte
1994,2025-02-26,Webcam Full HD,Periféricos,2,1279.12,Juliana,Centro-Oeste
1995,2025-11-25,Roteador Wi-Fi,Informática,1,934.81,Juliana,Sudeste
1996,2025-08-19,Cadeira Office,Móveis,2,330.65,Carlos,Centro-Oeste
1997,2025-02-25,Mouse Gamer,Informática,2,819.31,Maria,Nordeste
1998,2025-06-20,Cadeira Office,Móveis,3,545.09,Fernando,Nordeste
1999,2025-09-25,Teclado Mecânico,Informática,1,1324.04,Maria,Norte
2000,2025-06-22,SSD 1TB,Informática,2,613.76,Fernando,Sudeste
2001,2025-06-22,Cadeira Office,Móveis,3,65.25,Fernando,Sul
2002,2025-10-20,Webcam Full HD,Periféricos,1,1386.99,João,Sul
2003,2025-08-29,Mouse Gamer,Informática,3,1123.79,Pedro,Nordeste
2004,2025-07-02,"Monitor 24""",Informática,1,805.82,Paula,Sudeste
2005,2025-06-23,SSD 1TB,Informática,4,536.74,Juliana,Nordeste
2006,2025-08-07,Mouse Gamer,Informática,4,57.73,Ana,Centro-Oeste
2007,2025-11-04,Impressora,Periféricos,2,535.09,Pedro,Centro-Oeste
2008,2025-07-31,Fone de Ouvido,Periféricos,2,1013.98,Juliana,Sudeste
2009,2025-09-08,Roteador Wi-Fi,Informática,2,1014.23,Fernando,Sudeste
2010,2025-01-17,Mouse Gamer,Informática,1,484.21,Juliana,Centro-Oeste
2011,2025-02-16,Cadeira Office,Móveis,4,1021.08,João,Nordeste
2012,2025-03-27,Mesa de Escritório,Móveis,1,316.19,Paula,Nordeste
2013,2025-02-23,Teclado Mecânico,Informática,2,1433.22,Pedro,Norte
2014,2025-09-14,Mouse Gamer,Informática,2,1088.56,Fernando,Nordeste
2015,2025-11-15,"Monitor 24""",Informática,2,1170.19,Ana,Norte
2016,2025-06-24,Cadeira Office,Móveis,2,442.46,Pedro,Norte
2017,2025-04-20,Impressora,Periféricos,1,1336.68,Carlos,Centro-Oeste
2018,2025-02-24,Mesa de Escritório,Móveis,3,457.02,Juliana,Sul
2019,2025-02-18,Mouse Gamer,Informática,4,642.16,Pedro,Sudeste
2020,2025-07-21,"Monitor 24""",Informática,1,1360.54,Paula,Centro-Oeste
2021,2025-01-09,Mouse Gamer,Informática,2,1012.31,Pedro,Norte
2022,2025-01-21,Fone de Ouvido,Periféricos,2,376.99,Carlos,Nordeste
2023,2025-05-01,SSD 1TB,Informática,4,1043.24,Maria,Centro-Oeste
2024,2025-11-01,SSD 1TB,Informática,3,57.56,Pedro,Sul
2025,2025-12-31,Impressora,Periféricos,2,1312.02,Maria,Centro-Oeste
2026,2025-12-31,Teclado Mecânico,Informática,4,818.42,Pedro,Sudeste
2027,2025-02-07,Impressora,Periféricos,4,565.55,Carlos,Sul
2028,2025-06-26,Fone de Ouvido,Periféricos,4,380.43,Juliana,Centro-Oeste
2029,2025-03-17,Roteador Wi-Fi,Informática,3,728.12,Fernando,Nordeste
2030,2025-10-26,SSD 1TB,Informática,1,161.99,Paula,Norte
2031,2025-09-30,Webcam Full HD,Periféricos,3,444.24,Pedro,Norte
2032,2025-06-24,Roteador Wi-Fi,Informática,3,385.0,Pedro,Sudeste
2033,2025-08-20,SSD 1TB,Informática,3,1265.29,Pedro,Norte
2034,2025-06-28,Impressora,Periféricos,1,1103.45,Fernando,Centro-Oeste
2035,2025-09-16,Impressora,Periféricos,2,171.31,Juliana,Norte
2036,2025-02-14,Impressora,Periféricos,3,825.59,Ana,Sudeste
2037,2025-11-03,Impressora,Periféricos,2,720.61,Pedro,Nordeste
2038,2025-09-24,SSD 1TB,Informática,4,206.44,Fernando,Nordeste
2039,2025-12-26,"Monitor 24""",Informática,3,66.84,Fernando,Nordeste
2040,2025-08-03,Webcam Full HD,Periféricos,3,1103.89,Juliana,Nordeste
2041,2025-07-30,Roteador Wi-Fi,Informática,4,1234.84,Carlos,Sudeste
2042,2025-06-05,"Monitor 24""",Informática,3,1316.32,Maria,Sudeste
2043,2025-08-26,Impressora,Periféricos,2,597.99,Pedro,Norte
2044,2025-01-09,Mesa de Escritório,Móveis,4,164.01,Maria,Norte
2045,2025-07-15,Mouse Gamer,Informática,1,855.86,Juliana,Centro-Oeste
2046,2025-07-27,Webcam Full HD,Periféricos,2,206.44,Ana,Nordeste
2047,2025-04-15,Fone de Ouvido,Periféricos,4,1409.74,Fernando,Nordeste
2048,2025-02-11,Impressora,Periféricos,3,1377.54,Fernando,Centro-Oeste
2049,2025-06-23,Cadeira Office,Móveis,4,1157.51,Maria,Sudeste
2050,2025-03-29,Mouse Gamer,Informática,4,1327.66,Pedro,Centro-Oeste
2051,2025-01-30,Webcam Full HD,Periféricos,3,1166.94,Carlos,Sudeste
2052,2025-04-01,Webcam Full HD,Periféricos,4,1063.15,Ana,Sul
2053,2025-03-31,"Monitor 24""",Informática,3,189.19,Pedro,Sul
2054,2025-04-17,Fone de Ouvido,Periféricos,1,1254.1,Paula,Norte
2055,2025-08-21,Roteador Wi-Fi,Informática,4,181.47,Carlos,Norte
2056,2025-10-21,Roteador Wi-Fi,Informática,2,1065.02,Carlos,Sul
2057,2025-01-18,SSD 1TB,Informática,2,932.56,Carlos,Sudeste
2058,2025-10-12,Mouse Gamer,Informática,4,554.49,Carlos,Nordeste
2059,2025-04-13,Webcam Full HD,Periféricos,4,505.95,Juliana,Sul
2060,2025-07-28,Teclado Mecânico,Informática,3,1115.58,Carlos,Sul
2061,2025-10-06,Roteador Wi-Fi,Informática,1,1496.45,Pedro,Centro-Oeste
2062,2025-02-19,Impressora,Periféricos,3,1245.82,Juliana,Sul
2063,2025-06-20,Mesa de Escritório,Móveis,2,644.72,Juliana,Nordeste
2064,2025-08-31,Teclado Mecânico,Informática,2,1264.49,Paula,Sul
2065,2025-08-06,Roteador Wi-Fi,Informática,4,892.12,João,Sudeste
2066,2025-09-30,Roteador Wi-Fi,Informática,3,240.99,Juliana,Norte
2067,2025-05-26,Fone de Ouvido,Periféricos,4,808.11,João,Norte
2068,2025-06-27,Roteador Wi-Fi,Informática,2,1034.47,Pedro,Sul
2069,2025-03-27,Cadeira Office,Móveis,1,571.78,Pedro,Sudeste
2070,2025-01-02,Webcam Full HD,Periféricos,4,383.08,Pedro,Nordeste
2071,2025-01-12,"Monitor 24""",Informática,4,1060.19,João,Nordeste
2072,2025-06-06,SSD 1TB,Informática,2,906.54,Ana,Sul
2073,2025-01-11,Impressora,Periféricos,4,532.26,Juliana,Norte
2074,2025-10-18,Cadeira Office,Móveis,3,1039.92,Pedro,Sudeste
2075,2025-09-04,Roteador Wi-Fi,Informática,4,899.88,João,Sul
2076,2025-07-06,Impressora,Periféricos,3,1056.68,Paula,Centro-Oeste
2077,2025-09-19,SSD 1TB,Informática,1,1133.39,Pedro,Sudeste
2078,2025-02-12,Mouse Gamer,Informática,3,1105.29,Juliana,Norte
2079,2025-04-08,Roteador Wi-Fi,Informática,4,160.1,Juliana,Sul
2080,2025-07-10,Mouse Gamer,Informática,1,1041.07,Juliana,Sudeste
2081,2025-03-29,Mouse Gamer,Informática,1,305.76,João,Sudeste
2082,2025-11-11,Fone de Ouvido,Periféricos,3,841.99,Maria,Sudeste
2083,2025-11-15,Webcam Full HD,Periféricos,2,806.2,Fernando,Norte
2084,2025-05-22,SSD 1TB,Informática,4,779.33,Fernando,Norte
2085,2025-03-06,Mouse Gamer,Informática,4,1437.15,Carlos,Centro-Oeste
2086,2025-12-31,Webcam Full HD,Periféricos,4,335.68,Paula,Sul
2087,2025-03-02,SSD 1TB,Informática,1,1265.27,Pedro,Sul
2088,2025-12-09,Mesa de Escritório,Móveis,1,854.62,Juliana,Centro-Oeste
2089,2025-12-08,Roteador Wi-Fi,Informática,3,704.54,Juliana,Centro-Oeste
2090,2025-01-06,Mouse Gamer,Informática,3,1236.28,Juliana,Nordeste
2091,2025-09-08,Roteador Wi-Fi,Informática,4,808.57,João,Sudeste
2092,2025-12-09,Roteador Wi-Fi,Informática,3,61.19,Ana,Sudeste
2093,2025-02-28,Fone de Ouvido,Periféricos,1,742.84,João,Nordeste
2094,2025-01-02,Mouse Gamer,Informática,4,171.42,João,Nordeste
2095,2025-06-22,"Monitor 24""",Informática,2,1095.83,Paula,Sul
2096,2025-06-11,Mouse Gamer,Informática,3,1463.87,Ana,Sudeste
2097,2025-07-05,Roteador Wi-Fi,Informática,2,606.02,Carlos,Nordeste
2098,2025-04-16,SSD 1TB,Informática,1,164.26,Pedro,Sul
2099,2025-01-11,Impressora,Periféricos,1,811.18,Fernando,Centro-Oeste
2100,2025-12-01,Webcam Full HD,Periféricos,2,197.33,Carlos,Norte
2101,2025-07-17,Cadeira Office,Móveis,2,1193.09,João,Sudeste
2102,2025-01-15,Webcam Full HD,Periféricos,4,58.75,Ana,Sul
2103,2025-04-07,Mouse Gamer,Informática,4,219.66,Paula,Sul
2104,2025-11-13,SSD 1TB,Informática,2,81.13,Fernando,Sudeste
2105,2025-02-19,Cadeira Office,Móveis,2,1092.04,Pedro,Sudeste
2106,2025-05-18,"Monitor 24""",Informática,2,977.04,Paula,Centro-Oeste
2107,2025-01-24,Mesa de Escritório,Móveis,4,633.43,Juliana,Sudeste
2108,2025-03-22,Cadeira Office,Móveis,4,626.21,Maria,Norte
2109,2025-10-10,Fone de Ouvido,Periféricos,2,921.61,João,Sul
2110,2025-12-06,Fone de Ouvido,Periféricos,4,1229.56,Maria,Centro-Oeste
2111,2025-09-13,Fone de Ouvido,Periféricos,1,237.9,Carlos,Sudeste
2112,2025-11-22,Teclado Mecânico,Informática,2,471.75,Pedro,Centro-Oeste
2113,2025-04-27,Webcam Full HD,Periféricos,3,1294.27,João,Sudeste
2114,2025-12-05,SSD 1TB,Informática,4,1231.77,João,Norte
